Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
LV,2022,R0118,Collective investment undertaking,DC,186.366624,20250716
LV,2022,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
LV,2022,R0119,Collective investment undertaking reported by exempted IORPs,DC,16.977018,20250716
LV,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,,20250716
LV,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,169.389606,20250716
LV,2022,R0130,Bonds,DB,,20250716
LV,2022,R0130,Bonds,DC,99.162435,20250716
LV,2022,R0140,Equity,DB,,20250716
LV,2022,R0140,Equity,DC,64.343373,20250716
LV,2022,R0150,Mixed,DB,,20250716
LV,2022,R0150,Mixed,DC,,20250716
LV,2022,R0160,Real estate,DB,,20250716
LV,2022,R0160,Real estate,DC,3.443829,20250716
LV,2022,R0170,Alternative funds,DB,,20250716
LV,2022,R0170,Alternative funds,DC,,20250716
LV,2022,R0180,Other investment funds/shares,DB,,20250716
LV,2022,R0180,Other investment funds/shares,DC,2.439969,20250716
LV,2022,R0190,Derivatives,DB,,20250716
LV,2022,R0190,Derivatives,DC,,20250716
LV,2022,R0200,Other investments,DB,,20250716
LV,2022,R0200,Other investments,DC,,20250716
LV,2022,R0210,Loans and mortgages,DB,,20250716
LV,2022,R0210,Loans and mortgages,DC,,20250716
LV,2022,R0220,Mortgages,DB,,20250716
LV,2022,R0220,Mortgages,DC,,20250716
LV,2022,R0230,Loans,DB,,20250716
LV,2022,R0230,Loans,DC,,20250716
LV,2022,R0240,(Re)insurance recoverables,DB,,20250716
LV,2022,R0240,(Re)insurance recoverables,DC,,20250716
LV,2022,R0250,Cash and Cash equivalents,DB,,20250716
LV,2022,R0250,Cash and Cash equivalents,DC,23.710052,20250716
LV,2022,R0258,"Any other assets, not elsewhere shown",DB,,20250716
LV,2022,R0258,"Any other assets, not elsewhere shown",DC,0.580903,20250716
LV,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
LV,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.580903,20250716
LV,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,,20250716
LV,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
LV,2022,R0268,Total assets,DB,,20250716
LV,2022,R0268,Total assets,DC,302.446295,20250716
LV,2022,R0269,Total assets reported by exempted IORPs,DB,,20250716
LV,2022,R0269,Total assets reported by exempted IORPs,DC,28.412722,20250716
LV,2022,R0270,Total assets reported by non-exempted IORPs,DB,,20250716
LV,2022,R0270,Total assets reported by non-exempted IORPs,DC,274.033573,20250716
LV,2022,R0280,Technical provisions,DB,0.0,20250716
LV,2022,R0280,Technical provisions,DC,0.0,20250716
LV,2022,R0290,Margin for adverse deviation,DB,,20250716
LV,2022,R0290,Margin for adverse deviation,DC,,20250716
LV,2022,R0300,(Re)insurance payables,DB,,20250716
LV,2022,R0300,(Re)insurance payables,DC,,20250716
LV,2022,R0310,"Any other liabilities, not elsewhere shown",DB,,20250716
LV,2022,R0310,"Any other liabilities, not elsewhere shown",DC,0.411745,20250716
LV,2022,R0318,Total liabilities,DB,,20250716
LV,2022,R0318,Total liabilities,DC,0.571114,20250716
LV,2022,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
LV,2022,R0319,Total liabilities reported by exempted IORPs,DC,0.159369,20250716
LV,2022,R0320,Total liabilities reported by non-exempted IORPs,DB,,20250716
LV,2022,R0320,Total liabilities reported by non-exempted IORPs,DC,0.411745,20250716
LV,2022,R0330,Regulatory own funds,DB,,20250716
LV,2022,R0330,Regulatory own funds,DC,,20250716
LV,2022,R0340,Reserves,DB,0.0,20250716
LV,2022,R0340,Reserves,DC,0.0,20250716
LV,2022,R0350,Statutory,DB,,20250716
LV,2022,R0350,Statutory,DC,,20250716
LV,2022,R0360,Free,DB,,20250716
LV,2022,R0360,Free,DC,,20250716
LV,2022,R0370,Profit reserves,DB,,20250716
LV,2022,R0370,Profit reserves,DC,,20250716
LV,2023,R0010,Investments,DB,0.0,20250716
LV,2023,R0010,Investments,DC,333.365932,20250716
LV,2023,R0018,Property (other than for own use),DB,0.0,20250716
LV,2023,R0018,Property (other than for own use),DC,0.056,20250716
LV,2023,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
LV,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,,20250716
LV,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.056,20250716
LV,2023,R0028,Equities,DB,0.0,20250716
LV,2023,R0028,Equities,DC,8.310635,20250716
LV,2023,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0029,Equities reported by exempted IORPs,DC,5.149532,20250716
LV,2023,R0030,Equities reported by non-exempted IORPs,DB,,20250716
LV,2023,R0030,Equities reported by non-exempted IORPs,DC,3.161103,20250716
LV,2023,R0040,Equities - listed,DB,,20250716
LV,2023,R0040,Equities - listed,DC,3.161103,20250716
LV,2023,R0050,Equities - unlisted,DB,,20250716
LV,2023,R0050,Equities - unlisted,DC,,20250716
LV,2023,R0058,Bonds,DB,0.0,20250716
LV,2023,R0058,Bonds,DC,101.577095,20250716
LV,2023,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0059,Bonds reported by exempted IORPs,DC,7.251013,20250716
LV,2023,R0060,Bonds reported by non-exempted IORPs,DB,,20250716
LV,2023,R0060,Bonds reported by non-exempted IORPs,DC,94.326082,20250716
LV,2023,R0070,Government Bonds,DB,,20250716
LV,2023,R0070,Government Bonds,DC,29.031195,20250716
LV,2023,R0080,Corporate Bonds,DB,,20250716
LV,2023,R0080,Corporate Bonds,DC,65.294887,20250716
LV,2023,R0090,Financial,DB,,20250716
LV,2023,R0090,Financial,DC,38.699679,20250716
LV,2023,R0100,Non-financial,DB,,20250716
LV,2023,R0100,Non-financial,DC,26.595208,20250716
LV,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,,20250716
LV,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,,20250716
LV,2023,R0118,Collective investment undertaking,DB,0.0,20250716
LV,2023,R0118,Collective investment undertaking,DC,223.422201,20250716
LV,2023,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0119,Collective investment undertaking reported by exempted IORPs,DC,22.320517,20250716
LV,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,,20250716
LV,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,201.101684,20250716
LV,2023,R0130,Bonds,DB,,20250716
LV,2023,R0130,Bonds,DC,114.770856,20250716
LV,2023,R0140,Equity,DB,,20250716
LV,2023,R0140,Equity,DC,79.590549,20250716
LV,2023,R0150,Mixed,DB,,20250716
LV,2023,R0150,Mixed,DC,,20250716
LV,2023,R0160,Real estate,DB,,20250716
LV,2023,R0160,Real estate,DC,4.629261,20250716
LV,2023,R0170,Alternative funds,DB,,20250716
LV,2023,R0170,Alternative funds,DC,,20250716
LV,2023,R0180,Other investment funds/shares,DB,,20250716
LV,2023,R0180,Other investment funds/shares,DC,2.111019,20250716
LV,2023,R0190,Derivatives,DB,,20250716
LV,2023,R0190,Derivatives,DC,,20250716
LV,2023,R0200,Other investments,DB,,20250716
LV,2023,R0200,Other investments,DC,0.0,20250716
LV,2023,R0210,Loans and mortgages,DB,,20250716
LV,2023,R0210,Loans and mortgages,DC,,20250716
LV,2023,R0220,Mortgages,DB,,20250716
LV,2023,R0220,Mortgages,DC,,20250716
LV,2023,R0230,Loans,DB,,20250716
LV,2023,R0230,Loans,DC,,20250716
LV,2023,R0240,(Re)insurance recoverables,DB,,20250716
LV,2023,R0240,(Re)insurance recoverables,DC,,20250716
LV,2023,R0250,Cash and Cash equivalents,DB,,20250716
LV,2023,R0250,Cash and Cash equivalents,DC,10.655747,20250716
LV,2023,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
LV,2023,R0258,"Any other assets, not elsewhere shown",DC,0.834162,20250716
LV,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
LV,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.834162,20250716
LV,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,,20250716
LV,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
LV,2023,R0268,Total assets,DB,0.0,20250716
LV,2023,R0268,Total assets,DC,344.855841,20250716
LV,2023,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0269,Total assets reported by exempted IORPs,DC,35.555224,20250716
LV,2023,R0270,Total assets reported by non-exempted IORPs,DB,,20250716
LV,2023,R0270,Total assets reported by non-exempted IORPs,DC,309.300617,20250716
LV,2023,R0280,Technical provisions,DB,0.0,20250716
LV,2023,R0280,Technical provisions,DC,0.0,20250716
LV,2023,R0290,Margin for adverse deviation,DB,,20250716
LV,2023,R0290,Margin for adverse deviation,DC,,20250716
LV,2023,R0300,(Re)insurance payables,DB,,20250716
LV,2023,R0300,(Re)insurance payables,DC,,20250716
LV,2023,R0310,"Any other liabilities, not elsewhere shown",DB,,20250716
LV,2023,R0310,"Any other liabilities, not elsewhere shown",DC,0.433405,20250716
LV,2023,R0318,Total liabilities,DB,0.0,20250716
LV,2023,R0318,Total liabilities,DC,0.522363,20250716
LV,2023,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
LV,2023,R0319,Total liabilities reported by exempted IORPs,DC,0.088958,20250716
LV,2023,R0320,Total liabilities reported by non-exempted IORPs,DB,,20250716
LV,2023,R0320,Total liabilities reported by non-exempted IORPs,DC,0.433405,20250716
LV,2023,R0330,Regulatory own funds,DB,,20250716
LV,2023,R0330,Regulatory own funds,DC,,20250716
LV,2023,R0340,Reserves,DB,0.0,20250716
LV,2023,R0340,Reserves,DC,0.0,20250716
LV,2023,R0350,Statutory,DB,,20250716
LV,2023,R0350,Statutory,DC,,20250716
LV,2023,R0360,Free,DB,,20250716
LV,2023,R0360,Free,DC,,20250716
LV,2023,R0370,Profit reserves,DB,,20250716
LV,2023,R0370,Profit reserves,DC,,20250716
LV,2024,R0010,Investments,DB,0.0,20250716
LV,2024,R0010,Investments,DC,384.123108,20250716
LV,2024,R0018,Property (other than for own use),DB,0.0,20250716
LV,2024,R0018,Property (other than for own use),DC,0.067,20250716
LV,2024,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
LV,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,,20250716
LV,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.067,20250716
LV,2024,R0028,Equities,DB,0.0,20250716
LV,2024,R0028,Equities,DC,8.369946,20250716
LV,2024,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0029,Equities reported by exempted IORPs,DC,4.733029,20250716
LV,2024,R0030,Equities reported by non-exempted IORPs,DB,,20250716
LV,2024,R0030,Equities reported by non-exempted IORPs,DC,3.636917,20250716
LV,2024,R0040,Equities - listed,DB,,20250716
LV,2024,R0040,Equities - listed,DC,3.636917,20250716
LV,2024,R0050,Equities - unlisted,DB,,20250716
LV,2024,R0050,Equities - unlisted,DC,,20250716
LV,2024,R0058,Bonds,DB,0.0,20250716
LV,2024,R0058,Bonds,DC,116.824037,20250716
LV,2024,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0059,Bonds reported by exempted IORPs,DC,7.123631,20250716
LV,2024,R0060,Bonds reported by non-exempted IORPs,DB,,20250716
LV,2024,R0060,Bonds reported by non-exempted IORPs,DC,109.700406,20250716
LV,2024,R0070,Government Bonds,DB,,20250716
LV,2024,R0070,Government Bonds,DC,38.707674,20250716
LV,2024,R0080,Corporate Bonds,DB,,20250716
LV,2024,R0080,Corporate Bonds,DC,70.992732,20250716
LV,2024,R0090,Financial,DB,,20250716
LV,2024,R0090,Financial,DC,40.282561,20250716
LV,2024,R0100,Non-financial,DB,,20250716
LV,2024,R0100,Non-financial,DC,30.710171,20250716
LV,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,,20250716
LV,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,,20250716
LV,2024,R0118,Collective investment undertaking,DB,0.0,20250716
LV,2024,R0118,Collective investment undertaking,DC,258.862125,20250716
LV,2024,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0119,Collective investment undertaking reported by exempted IORPs,DC,29.324021,20250716
LV,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,,20250716
LV,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,229.538104,20250716
LV,2024,R0130,Bonds,DB,,20250716
LV,2024,R0130,Bonds,DC,101.669005,20250716
LV,2024,R0140,Equity,DB,,20250716
LV,2024,R0140,Equity,DC,120.523241,20250716
LV,2024,R0150,Mixed,DB,,20250716
LV,2024,R0150,Mixed,DC,,20250716
LV,2024,R0160,Real estate,DB,,20250716
LV,2024,R0160,Real estate,DC,5.000351,20250716
LV,2024,R0170,Alternative funds,DB,,20250716
LV,2024,R0170,Alternative funds,DC,,20250716
LV,2024,R0180,Other investment funds/shares,DB,,20250716
LV,2024,R0180,Other investment funds/shares,DC,2.345507,20250716
LV,2024,R0190,Derivatives,DB,,20250716
LV,2024,R0190,Derivatives,DC,,20250716
LV,2024,R0200,Other investments,DB,,20250716
LV,2024,R0200,Other investments,DC,0.0,20250716
LV,2024,R0210,Loans and mortgages,DB,,20250716
LV,2024,R0210,Loans and mortgages,DC,,20250716
LV,2024,R0220,Mortgages,DB,,20250716
LV,2024,R0220,Mortgages,DC,,20250716
LV,2024,R0230,Loans,DB,,20250716
LV,2024,R0230,Loans,DC,,20250716
LV,2024,R0240,(Re)insurance recoverables,DB,,20250716
LV,2024,R0240,(Re)insurance recoverables,DC,,20250716
LV,2024,R0250,Cash and Cash equivalents,DB,,20250716
LV,2024,R0250,Cash and Cash equivalents,DC,14.077854,20250716
LV,2024,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
LV,2024,R0258,"Any other assets, not elsewhere shown",DC,0.916402,20250716
LV,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
LV,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.916402,20250716
LV,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,,20250716
LV,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
LV,2024,R0268,Total assets,DB,0.0,20250716
LV,2024,R0268,Total assets,DC,399.117363,20250716
LV,2024,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0269,Total assets reported by exempted IORPs,DC,42.097083,20250716
LV,2024,R0270,Total assets reported by non-exempted IORPs,DB,,20250716
LV,2024,R0270,Total assets reported by non-exempted IORPs,DC,357.02028,20250716
LV,2024,R0280,Technical provisions,DB,0.0,20250716
LV,2024,R0280,Technical provisions,DC,0.0,20250716
LV,2024,R0290,Margin for adverse deviation,DB,,20250716
LV,2024,R0290,Margin for adverse deviation,DC,,20250716
LV,2024,R0300,(Re)insurance payables,DB,,20250716
LV,2024,R0300,(Re)insurance payables,DC,,20250716
LV,2024,R0310,"Any other liabilities, not elsewhere shown",DB,,20250716
LV,2024,R0310,"Any other liabilities, not elsewhere shown",DC,0.481505,20250716
LV,2024,R0318,Total liabilities,DB,0.0,20250716
LV,2024,R0318,Total liabilities,DC,0.673217,20250716
LV,2024,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
LV,2024,R0319,Total liabilities reported by exempted IORPs,DC,0.191712,20250716
LV,2024,R0320,Total liabilities reported by non-exempted IORPs,DB,,20250716
LV,2024,R0320,Total liabilities reported by non-exempted IORPs,DC,0.481505,20250716
LV,2024,R0330,Regulatory own funds,DB,,20250716
LV,2024,R0330,Regulatory own funds,DC,,20250716
LV,2024,R0340,Reserves,DB,0.0,20250716
LV,2024,R0340,Reserves,DC,0.0,20250716
LV,2024,R0350,Statutory,DB,,20250716
LV,2024,R0350,Statutory,DC,,20250716
LV,2024,R0360,Free,DB,,20250716
LV,2024,R0360,Free,DC,,20250716
LV,2024,R0370,Profit reserves,DB,,20250716
LV,2024,R0370,Profit reserves,DC,,20250716
MT,2020,R0010,Investments,DB,0.0,20250716
MT,2020,R0010,Investments,DC,39.020915,20250716
MT,2020,R0018,Property (other than for own use),DB,0.0,20250716
MT,2020,R0018,Property (other than for own use),DC,0.0,20250716
MT,2020,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
MT,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
MT,2020,R0028,Equities,DB,0.0,20250716
MT,2020,R0028,Equities,DC,13.925058,20250716
MT,2020,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
MT,2020,R0030,Equities reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0030,Equities reported by non-exempted IORPs,DC,13.925058,20250716
MT,2020,R0040,Equities - listed,DB,0.0,20250716
MT,2020,R0040,Equities - listed,DC,13.925058,20250716
MT,2020,R0050,Equities - unlisted,DB,0.0,20250716
MT,2020,R0050,Equities - unlisted,DC,0.0,20250716
MT,2020,R0058,Bonds,DB,0.0,20250716
MT,2020,R0058,Bonds,DC,2.715369,20250716
MT,2020,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
MT,2020,R0060,Bonds reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0060,Bonds reported by non-exempted IORPs,DC,2.715369,20250716
MT,2020,R0070,Government Bonds,DB,0.0,20250716
MT,2020,R0070,Government Bonds,DC,0.0,20250716
MT,2020,R0080,Corporate Bonds,DB,0.0,20250716
MT,2020,R0080,Corporate Bonds,DC,1.680122,20250716
MT,2020,R0090,Financial,DB,0.0,20250716
MT,2020,R0090,Financial,DC,1.680122,20250716
MT,2020,R0100,Non-financial,DB,0.0,20250716
MT,2020,R0100,Non-financial,DC,0.0,20250716
MT,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
MT,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,1.035247,20250716
MT,2020,R0118,Collective investment undertaking,DB,0.0,20250716
MT,2020,R0118,Collective investment undertaking,DC,21.101562,20250716
MT,2020,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0119,Collective investment undertaking reported by exempted IORPs,DC,0.0,20250716
MT,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,21.101562,20250716
MT,2020,R0130,Bonds,DB,0.0,20250716
MT,2020,R0130,Bonds,DC,0.0,20250716
MT,2020,R0140,Equity,DB,0.0,20250716
MT,2020,R0140,Equity,DC,9.103719,20250716
MT,2020,R0150,Mixed,DB,0.0,20250716
MT,2020,R0150,Mixed,DC,0.0,20250716
MT,2020,R0160,Real estate,DB,0.0,20250716
MT,2020,R0160,Real estate,DC,0.0,20250716
MT,2020,R0170,Alternative funds,DB,0.0,20250716
MT,2020,R0170,Alternative funds,DC,0.0,20250716
MT,2020,R0180,Other investment funds/shares,DB,0.0,20250716
MT,2020,R0180,Other investment funds/shares,DC,11.997843,20250716
MT,2020,R0190,Derivatives,DB,0.0,20250716
MT,2020,R0190,Derivatives,DC,0.0,20250716
MT,2020,R0200,Other investments,DB,0.0,20250716
MT,2020,R0200,Other investments,DC,1.278926,20250716
MT,2020,R0210,Loans and mortgages,DB,0.0,20250716
MT,2020,R0210,Loans and mortgages,DC,0.0,20250716
MT,2020,R0220,Mortgages,DB,0.0,20250716
MT,2020,R0220,Mortgages,DC,0.0,20250716
MT,2020,R0230,Loans,DB,0.0,20250716
MT,2020,R0230,Loans,DC,0.0,20250716
MT,2020,R0240,(Re)insurance recoverables,DB,0.0,20250716
MT,2020,R0240,(Re)insurance recoverables,DC,0.0,20250716
MT,2020,R0250,Cash and Cash equivalents,DB,0.0,20250716
MT,2020,R0250,Cash and Cash equivalents,DC,23.343645,20250716
MT,2020,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
MT,2020,R0258,"Any other assets, not elsewhere shown",DC,0.135692,20250716
MT,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
MT,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.135692,20250716
MT,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,0.0,20250716
MT,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.0,20250716
MT,2020,R0268,Total assets,DB,0.0,20250716
MT,2020,R0268,Total assets,DC,62.500252,20250716
MT,2020,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0269,Total assets reported by exempted IORPs,DC,0.135692,20250716
MT,2020,R0270,Total assets reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0270,Total assets reported by non-exempted IORPs,DC,62.36456,20250716
MT,2020,R0280,Technical provisions,DB,0.0,20250716
MT,2020,R0280,Technical provisions,DC,62.363278,20250716
MT,2020,R0290,Margin for adverse deviation,DB,0.0,20250716
MT,2020,R0290,Margin for adverse deviation,DC,0.0,20250716
MT,2020,R0300,(Re)insurance payables,DB,0.0,20250716
MT,2020,R0300,(Re)insurance payables,DC,0.0,20250716
MT,2020,R0310,"Any other liabilities, not elsewhere shown",DB,0.0,20250716
MT,2020,R0310,"Any other liabilities, not elsewhere shown",DC,0.001282,20250716
MT,2020,R0318,Total liabilities,DB,0.0,20250716
MT,2020,R0318,Total liabilities,DC,62.500252,20250716
MT,2020,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
MT,2020,R0319,Total liabilities reported by exempted IORPs,DC,0.135692,20250716
MT,2020,R0320,Total liabilities reported by non-exempted IORPs,DB,0.0,20250716
MT,2020,R0320,Total liabilities reported by non-exempted IORPs,DC,62.36456,20250716
MT,2020,R0330,Regulatory own funds,DB,0.0,20250716
MT,2020,R0330,Regulatory own funds,DC,0.0,20250716
MT,2020,R0340,Reserves,DB,0.0,20250716
MT,2020,R0340,Reserves,DC,0.0,20250716
MT,2020,R0350,Statutory,DB,0.0,20250716
MT,2020,R0350,Statutory,DC,0.0,20250716
MT,2020,R0360,Free,DB,0.0,20250716
MT,2020,R0360,Free,DC,0.0,20250716
MT,2020,R0370,Profit reserves,DB,0.0,20250716
MT,2020,R0370,Profit reserves,DC,0.0,20250716
MT,2021,R0010,Investments,DB,0.0,20250716
MT,2021,R0010,Investments,DC,58.248657,20250716
MT,2021,R0018,Property (other than for own use),DB,0.0,20250716
MT,2021,R0018,Property (other than for own use),DC,0.0,20250716
MT,2021,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
MT,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
MT,2021,R0028,Equities,DB,0.0,20250716
MT,2021,R0028,Equities,DC,22.25478,20250716
MT,2021,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
MT,2021,R0030,Equities reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0030,Equities reported by non-exempted IORPs,DC,22.25478,20250716
MT,2021,R0040,Equities - listed,DB,0.0,20250716
MT,2021,R0040,Equities - listed,DC,22.25478,20250716
MT,2021,R0050,Equities - unlisted,DB,0.0,20250716
MT,2021,R0050,Equities - unlisted,DC,0.0,20250716
MT,2021,R0058,Bonds,DB,0.0,20250716
MT,2021,R0058,Bonds,DC,3.107779,20250716
MT,2021,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
MT,2021,R0060,Bonds reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0060,Bonds reported by non-exempted IORPs,DC,3.107779,20250716
MT,2021,R0070,Government Bonds,DB,0.0,20250716
MT,2021,R0070,Government Bonds,DC,0.0,20250716
MT,2021,R0080,Corporate Bonds,DB,0.0,20250716
MT,2021,R0080,Corporate Bonds,DC,3.107779,20250716
MT,2021,R0090,Financial,DB,0.0,20250716
MT,2021,R0090,Financial,DC,3.107779,20250716
MT,2021,R0100,Non-financial,DB,0.0,20250716
MT,2021,R0100,Non-financial,DC,0.0,20250716
MT,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
MT,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
MT,2021,R0118,Collective investment undertaking,DB,0.0,20250716
MT,2021,R0118,Collective investment undertaking,DC,31.743723,20250716
MT,2021,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0119,Collective investment undertaking reported by exempted IORPs,DC,0.851124,20250716
MT,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,30.892599,20250716
MT,2021,R0130,Bonds,DB,0.0,20250716
MT,2021,R0130,Bonds,DC,0.0,20250716
MT,2021,R0140,Equity,DB,0.0,20250716
MT,2021,R0140,Equity,DC,12.252141,20250716
MT,2021,R0150,Mixed,DB,0.0,20250716
MT,2021,R0150,Mixed,DC,0.0,20250716
MT,2021,R0160,Real estate,DB,0.0,20250716
MT,2021,R0160,Real estate,DC,0.0,20250716
MT,2021,R0170,Alternative funds,DB,0.0,20250716
MT,2021,R0170,Alternative funds,DC,0.0,20250716
MT,2021,R0180,Other investment funds/shares,DB,0.0,20250716
MT,2021,R0180,Other investment funds/shares,DC,18.640458,20250716
MT,2021,R0190,Derivatives,DB,0.0,20250716
MT,2021,R0190,Derivatives,DC,0.0,20250716
MT,2021,R0200,Other investments,DB,0.0,20250716
MT,2021,R0200,Other investments,DC,1.142375,20250716
MT,2021,R0210,Loans and mortgages,DB,0.0,20250716
MT,2021,R0210,Loans and mortgages,DC,0.0,20250716
MT,2021,R0220,Mortgages,DB,0.0,20250716
MT,2021,R0220,Mortgages,DC,0.0,20250716
MT,2021,R0230,Loans,DB,0.0,20250716
MT,2021,R0230,Loans,DC,0.0,20250716
MT,2021,R0240,(Re)insurance recoverables,DB,0.0,20250716
MT,2021,R0240,(Re)insurance recoverables,DC,0.0,20250716
MT,2021,R0250,Cash and Cash equivalents,DB,0.0,20250716
MT,2021,R0250,Cash and Cash equivalents,DC,15.231549,20250716
MT,2021,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
MT,2021,R0258,"Any other assets, not elsewhere shown",DC,0.475534,20250716
MT,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
MT,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.189183,20250716
MT,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,0.0,20250716
MT,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.286351,20250716
MT,2021,R0268,Total assets,DB,0.0,20250716
